,CountryName,Date,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,H1_Public information campaigns
628,Hungary,20210920,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
629,Hungary,20210921,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
630,Hungary,20210922,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
631,Hungary,20210923,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
632,Hungary,20210924,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
633,Hungary,20210925,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
634,Hungary,20210926,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
635,Hungary,20210927,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
636,Hungary,20210928,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
637,Hungary,20210929,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
638,Hungary,20210930,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
639,Hungary,20211001,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
640,Hungary,20211002,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
641,Hungary,20211003,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
642,Hungary,20211004,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
643,Hungary,20211005,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
644,Hungary,20211006,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
645,Hungary,20211007,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
646,Hungary,20211008,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
647,Hungary,20211009,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
648,Hungary,20211010,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
649,Hungary,20211011,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
650,Hungary,20211012,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
651,Hungary,20211013,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
652,Hungary,20211014,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
653,Hungary,20211015,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
654,Hungary,20211016,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
655,Hungary,20211017,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
656,Hungary,20211018,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
657,Hungary,20211019,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
658,Hungary,20211020,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
659,Hungary,20211021,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
660,Hungary,20211022,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
661,Hungary,20211023,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
662,Hungary,20211024,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
663,Hungary,20211025,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
664,Hungary,20211026,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
665,Hungary,20211027,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
666,Hungary,20211028,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
667,Hungary,20211029,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
668,Hungary,20211030,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
669,Hungary,20211031,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
670,Hungary,20211101,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0
671,Hungary,20211102,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
672,Hungary,20211103,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
673,Hungary,20211104,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
674,Hungary,20211105,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
675,Hungary,20211106,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
676,Hungary,20211107,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
677,Hungary,20211108,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
678,Hungary,20211109,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
679,Hungary,20211110,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
680,Hungary,20211111,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
681,Hungary,20211112,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
682,Hungary,20211113,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
683,Hungary,20211114,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
684,Hungary,20211115,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
685,Hungary,20211116,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
686,Hungary,20211117,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
687,Hungary,20211118,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
688,Hungary,20211119,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
689,Hungary,20211120,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
690,Hungary,20211121,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
691,Hungary,20211122,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
692,Hungary,20211123,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
693,Hungary,20211124,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
694,Hungary,20211125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
695,Hungary,20211126,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
696,Hungary,20211127,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
697,Hungary,20211128,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
698,Hungary,20211129,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
699,Hungary,20211130,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
700,Hungary,20211201,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
701,Hungary,20211202,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
702,Hungary,20211203,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
703,Hungary,20211204,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
704,Hungary,20211205,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
705,Hungary,20211206,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
706,Hungary,20211207,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
707,Hungary,20211208,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
708,Hungary,20211209,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
709,Hungary,20211210,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0
710,Hungary,20211211,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
711,Hungary,20211212,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
712,Hungary,20211213,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
713,Hungary,20211214,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
714,Hungary,20211215,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
715,Hungary,20211216,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
716,Hungary,20211217,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0
717,Hungary,20211218,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
718,Hungary,20211219,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
719,Hungary,20211220,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
720,Hungary,20211221,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
721,Hungary,20211222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
722,Hungary,20211223,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
723,Hungary,20211224,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
724,Hungary,20211225,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
725,Hungary,20211226,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
726,Hungary,20211227,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
727,Hungary,20211228,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
728,Hungary,20211229,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
729,Hungary,20211230,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
730,Hungary,20211231,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0
731,Hungary,20220101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
732,Hungary,20220102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
733,Hungary,20220103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
734,Hungary,20220104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
735,Hungary,20220105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
736,Hungary,20220106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
737,Hungary,20220107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
738,Hungary,20220108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
739,Hungary,20220109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
740,Hungary,20220110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
741,Hungary,20220111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
742,Hungary,20220112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
743,Hungary,20220113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
744,Hungary,20220114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
745,Hungary,20220115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
746,Hungary,20220116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
747,Hungary,20220117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
748,Hungary,20220118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
749,Hungary,20220119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
750,Hungary,20220120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
751,Hungary,20220121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
752,Hungary,20220122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
753,Hungary,20220123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
754,Hungary,20220124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
755,Hungary,20220125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
756,Hungary,20220126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
757,Hungary,20220127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
758,Hungary,20220128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
759,Hungary,20220129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
760,Hungary,20220130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
761,Hungary,20220131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
762,Hungary,20220201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
763,Hungary,20220202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
764,Hungary,20220203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
765,Hungary,20220204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
766,Hungary,20220205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
767,Hungary,20220206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
768,Hungary,20220207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
769,Hungary,20220208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
770,Hungary,20220209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
771,Hungary,20220210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
772,Hungary,20220211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
773,Hungary,20220212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
774,Hungary,20220213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
775,Hungary,20220214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
776,Hungary,20220215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
777,Hungary,20220216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
778,Hungary,20220217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
779,Hungary,20220218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
780,Hungary,20220219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
781,Hungary,20220220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
782,Hungary,20220221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
783,Hungary,20220222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
784,Hungary,20220223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
785,Hungary,20220224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
786,Hungary,20220225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
787,Hungary,20220226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
788,Hungary,20220227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
789,Hungary,20220228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
790,Hungary,20220301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
791,Hungary,20220302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
792,Hungary,20220303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
793,Hungary,20220304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
794,Hungary,20220305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
795,Hungary,20220306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
796,Hungary,20220307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
797,Hungary,20220308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
798,Hungary,20220309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
799,Hungary,20220310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
800,Hungary,20220311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
801,Hungary,20220312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
802,Hungary,20220313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
803,Hungary,20220314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
804,Hungary,20220315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
805,Hungary,20220316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
806,Hungary,20220317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
807,Hungary,20220318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
808,Hungary,20220319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
809,Hungary,20220320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
810,Hungary,20220321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
811,Hungary,20220322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
812,Hungary,20220323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
813,Hungary,20220324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
814,Hungary,20220325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
815,Hungary,20220326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
816,Hungary,20220327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
817,Hungary,20220328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
818,Hungary,20220329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
819,Hungary,20220330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
820,Hungary,20220331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
821,Hungary,20220401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
822,Hungary,20220402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823,Hungary,20220403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
824,Hungary,20220404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
825,Hungary,20220405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
826,Hungary,20220406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
827,Hungary,20220407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
828,Hungary,20220408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
829,Hungary,20220409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
830,Hungary,20220410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
831,Hungary,20220411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
832,Hungary,20220412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
833,Hungary,20220413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
834,Hungary,20220414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
835,Hungary,20220415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
836,Hungary,20220416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
837,Hungary,20220417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
838,Hungary,20220418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
839,Hungary,20220419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
840,Hungary,20220420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
841,Hungary,20220421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
842,Hungary,20220422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
843,Hungary,20220423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
844,Hungary,20220424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
845,Hungary,20220425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
846,Hungary,20220426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
847,Hungary,20220427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
848,Hungary,20220428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
849,Hungary,20220429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
850,Hungary,20220430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
851,Hungary,20220501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
852,Hungary,20220502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
853,Hungary,20220503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
854,Hungary,20220504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
855,Hungary,20220505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
856,Hungary,20220506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
857,Hungary,20220507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
858,Hungary,20220508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
859,Hungary,20220509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
860,Hungary,20220510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
861,Hungary,20220511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
862,Hungary,20220512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
863,Hungary,20220513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
864,Hungary,20220514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
865,Hungary,20220515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
866,Hungary,20220516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
867,Hungary,20220517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
868,Hungary,20220518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
869,Hungary,20220519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
870,Hungary,20220520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
871,Hungary,20220521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
872,Hungary,20220522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
873,Hungary,20220523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
874,Hungary,20220524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
875,Hungary,20220525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
876,Hungary,20220526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
877,Hungary,20220527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
878,Hungary,20220528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
879,Hungary,20220529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
880,Hungary,20220530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
881,Hungary,20220531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
882,Hungary,20220601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
883,Hungary,20220602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
884,Hungary,20220603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
885,Hungary,20220604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
886,Hungary,20220605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
887,Hungary,20220606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
888,Hungary,20220607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
889,Hungary,20220608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
890,Hungary,20220609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
891,Hungary,20220610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
892,Hungary,20220611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
893,Hungary,20220612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
894,Hungary,20220613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
895,Hungary,20220614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
896,Hungary,20220615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
897,Hungary,20220616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
898,Hungary,20220617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
899,Hungary,20220618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
900,Hungary,20220619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
901,Hungary,20220620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
902,Hungary,20220621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
903,Hungary,20220622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
904,Hungary,20220623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
905,Hungary,20220624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
906,Hungary,20220625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
907,Hungary,20220626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
908,Hungary,20220627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
909,Hungary,20220628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,Hungary,20220629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,Hungary,20220630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,Hungary,20220701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,Hungary,20220702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,Hungary,20220703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,Hungary,20220704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,Hungary,20220705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917,Hungary,20220706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,Hungary,20220707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,Hungary,20220708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920,Hungary,20220709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,Hungary,20220710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,Hungary,20220711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
